exp,arm,seed,tag,n_rounds,final_val,max_val,mean_last50,std_last50,hit70,sus70,mb70,hit75,sus75,mb75,hit80,sus80,mb80,hit85,sus85,mb85,hit86,sus86,mb86
E_LOFO,PortScan,seed42,pseudo,200,0.8220724587912088,0.8220724587912088,0.8210207760989011,0.0007449949612402452,3,1,0.28,6,3,0.85,8,7,1.98,,,,,,
E_LOFO,SSHPatator,seed42,pseudo,200,0.8587992495309569,0.8731707317073171,0.860074296435272,0.0014534028044529323,1,1,0.28,4,1,0.28,7,4,1.13,17,11,3.11,47,44,12.42
E_LOFO,Web_Attack__Brute_Force,seed42,pseudo,200,0.8756296296296296,0.8786666666666667,0.8770592592592593,0.0009282341599471161,10,6,1.69,16,10,2.82,17,16,4.52,23,21,5.93,38,34,9.6
E_LOFO,Web_Attack__Sql_Injection,seed42,pseudo,200,0.8743495786002199,0.8803957493587394,0.8732605349945035,0.0007968765363985697,7,4,1.13,10,7,1.98,13,10,2.82,21,16,4.52,34,29,8.19
E_LOFO,Web_Attack__XSS,seed42,pseudo,200,0.8624650272419379,0.8806140480047121,0.864112060079517,0.0015009194142963761,1,1,0.28,8,3,0.85,11,8,2.26,16,14,3.95,30,25,7.06
E_LOFO_2018,Bot,seed42,pseudo,200,0.8535879629629629,0.9042075163398693,0.8534497549019607,0.0003467152360467327,13,7,1.98,16,13,3.67,16,16,4.52,33,25,7.06,33,27,7.62
E_LOFO_2018,Bot,seed43,pseudo,200,0.8566857298474946,0.9079180283224401,0.8864004629629629,0.02149135998590922,13,7,1.98,16,13,3.67,16,16,4.52,24,17,4.8,24,18,5.08
E_LOFO_2018,Bot,seed44,pseudo,200,0.8527709694989106,0.9066584967320261,0.8527192265795207,0.0005880098842910708,13,12,3.39,18,15,4.23,18,18,5.08,18,18,5.08,19,18,5.08
E_LOFO_2018,Brute_Force_Web,seed42,pseudo,200,0.8718056641212194,0.9106487884071914,0.7901419036738621,0.050876839020188434,21,21,5.93,21,21,5.93,24,21,5.93,27,187,52.79,27,187,52.79
E_LOFO_2018,Brute_Force_XSS,seed42,pseudo,200,0.8707170717071707,0.9082208220822082,0.8048064806480648,0.05563849535597341,22,22,6.21,22,22,6.21,31,24,6.78,31,180,50.82,31,180,50.82
E_LOFO_2018,DDOS_attackHOIC,seed42,pseudo,200,0.8970928649237473,0.8974673202614379,0.8973059640522876,0.0001356215302371948,20,20,5.65,20,20,5.65,25,20,5.65,25,25,7.06,25,25,7.06
E_LOFO_2018,DDOS_attackLOICUDP,seed42,pseudo,200,0.8699725845810864,0.9114873617931492,0.8135835869008526,0.056391726522179816,8,8,2.26,26,17,4.8,26,26,7.34,26,181,51.1,26,181,51.1
E_LOFO_2018,DDoS_attacksLOICHTTP,seed42,pseudo,200,0.7865962301897409,0.9071613891406958,0.788360476383983,0.000640527954370808,24,22,6.21,24,24,6.78,25,24,6.78,25,,,25,,
E_LOFO_2018,DoS_attacksGoldenEye,seed42,pseudo,200,0.7779139433551199,0.7789692265795207,0.777739651416122,0.00033627935738705196,1,1,0.28,1,1,0.28,,,,,,,,,
E_LOFO_2018,DoS_attacksHulk,seed42,pseudo,200,0.8513412309368191,0.8982843137254902,0.8582475490196079,0.01635685369096788,19,19,5.36,19,19,5.36,31,22,6.21,32,31,8.75,32,31,8.75
E_LOFO_2018,DoS_attacksSlowHTTPTest,seed42,pseudo,200,0.8673160497527349,0.9067885508766672,0.8673112543084069,0.0003167557961632217,24,22,6.21,24,24,6.78,29,24,6.78,29,145,40.94,29,145,40.94
E_LOFO_2018,DoS_attacksSlowloris,seed42,pseudo,200,0.8608332802446327,0.9034847423074472,0.860800789959865,7.657768572215161e-05,1,1,0.28,23,15,4.23,25,23,6.49,25,25,7.06,25,25,7.06
E_LOFO_2018,FTPBruteForce,seed42,pseudo,200,0.868013306560374,0.9097611412473402,0.7873299967033296,0.050305850084640016,5,5,1.41,21,16,4.52,26,21,5.93,26,187,52.79,26,187,52.79
E_LOFO_2018,Infilteration,seed42,pseudo,200,0.8102142323071422,0.9717499431097819,0.8114105523227463,0.0013331419507753102,23,19,5.36,29,23,6.49,29,29,8.19,41,33,9.32,41,33,9.32
E_LOFO_2018,SQL_Injection,seed42,pseudo,200,0.8687011001528823,0.9101891543511497,0.7879001169099793,0.05036181252945718,4,4,1.13,6,4,1.13,29,22,6.21,29,187,52.79,29,187,52.79
E_LOFO_2018,SSHBruteforce,seed42,pseudo,200,0.8517879495246794,0.8973916573632397,0.8521194898338915,0.00015324945570427406,18,17,4.8,19,18,5.08,20,19,5.36,20,20,5.65,20,20,5.65
